CountryCodeYear,CountryCode,Conference,Year,Delegates0,Location,LocationCCode,Polity2,TotalC02Emis,CO2PerCap,Population,RegQual,AOSISMembers,EU,TourNumArrivals,GDPpercap,DistanceCCodes,distance,OPECDummy,logpop,logCO2Tot,logCO2percap,logtourarriv,logGDPpercap,ExecIdeology,NoExec,RightExec,LeftExec,UNSC,G20,EnvMinistry,EnvRecipient,EnvDonor,biodiversity,GEFCouncil,envcpia,TotalGDP,IO,EnvTreaty,logGDP,logbiodiversity,logBilaterialAidRecip,logBilaterialAidDonor,envcpia.2,WBEB,HostDummy,Annex1Dummy,CDMDonor,CDMHost,CDMDonorNum,CDMHostNum,GEFFunds,GEFFundsDummy,Annex1Host,NatDiaster,FoodProd,logNatDiaster,GEFDon,logGEFDon
NZL2004,NZL,COP10,2004,22,Buenos,ARG,10,9479,2.32,4087500,1.775602818,0,0,2325000,25461.13844,NZLARG,9729.112,0,6.611457766,3.976762523,0.36567514,6.366422957,4.405877818,Left,0,0,1,0,0,1,,3031605.245,21.24691844,1,,1.04E+11,56,82,11.0173339,1.327295951,,6.48167265,,1,,1,0,0,0,0,0,0,0,0,0.0497141,0,4159878,6.619080594
NZL2005,NZL,COP11,2005,29,Montreal,CAN,10,9250,2.24,4133900,1.642831087,0,0,2353000,27833.60146,NZLCAN,14308.33,0,6.616359967,3.966141733,0.350441857,6.371621927,4.444569404,Left,0,0,1,0,0,1,,2043966.076,21.24691844,0,,1.15E+11,56,83,11.06092814,1.327295951,,6.310473684,,1,,1,1,0,0.8333333,0,0,0,1,0,-0.0225763,0,2086916.63,6.3195051
NZL2006,NZL,COP12,2006,13,irobe,KEN,10,9150,2.19,4184600,1.698781371,0,0,2390000,26630.35668,NZLKEN,13473.06,0,6.621653951,3.961421094,0.340642378,6.378397901,4.425376983,Left,0,0,1,0,0,1,,2735194.34,21.24691844,0,,1.11E+11,55,83,11.04702941,1.327295951,,6.436988189,,1,,1,0,0,0,0,0,0,0,0,0.0081501,0,0,0
NZL2007,NZL,COP13,2007,26,Bali,IDN,10,9176,2.17,4228300,1.714182258,0,0,2434000,32382.26671,NZLIDN,7798.826,0,6.626165793,3.962653405,0.336659823,6.386320574,4.510307245,Left,0,0,1,0,0,1,,,21.24691844,1,,1.37E+11,58,,11.1360099,1.327295951,,,,1,,1,0,0,0,0,0,0,0,0,0.0276728,0,3081120,6.488708613
NZL2008,NZL,COP14,2008,16,Pozn,POL,10,9345,2.18,4268900,1.794839978,0,0,2371000,30972.12382,NZLPOL,17914.16,0,6.630315981,3.970579306,0.338655666,6.374931554,4.490970987,Left,0,0,1,0,0,1,,4593584.344,21.24691844,1,,1.32E+11,58,,11.12036002,1.327295951,,6.662151695,,1,,1,0,0,0,0,0,0,1,0,-0.0000978,0,1144500,6.058615797
NZL2009,NZL,COP15,2009,32,Copenhagen,DNK,10,8814,2.04,4315800,1.832613707,0,0,2373000,27998.56192,NZLDNK,18247.02,0,6.635061311,3.945173046,0.309843005,6.375297738,4.447135725,Right,0,1,0,0,0,,,8901474.393,21.24691844,1,,1.20E+11,59,,11.0808681,1.327295951,,6.949461947,,0,,1,0,0,0,0,0,0,1,0,0.0056381,0,0,0
NZL2010,NZL,COP16,2010,22,Cancun,MEX,10,8658,1.98,4367800,1.808050275,0,0,2435000,33394.06934,NZLMEX,11207.38,0,6.640262744,3.937417581,0.296884476,6.386498966,4.523669345,Right,0,1,0,0,0,,,2480064.308,21.24691844,0,,1.45E+11,61,,11.16222975,1.327295951,,6.394462942,,0,,1,0,0,0,0,0,0,0,0,0.0157728,0,1545180,6.188979078
NZL2011,NZL,COP17,2011,26,Durban,ZAF,10,8517,1.93,4405200,1.967057109,0,0,2511000,37896.85961,NZLZAF,11004.11,0,6.643965631,3.930286647,0.285782274,6.399846713,4.578603223,Right,0,1,0,0,0,,,1254284.722,21.24691844,0,,1.66E+11,60,,11.22047421,1.327295951,,6.098396132,,1,,1,0,0,0,0,0,0,0,0,0.0082674,0,3782992,6.577835423
NZL2012,NZL,COP18,2012,21,Doha,QAT,10,,7.747276831,4433100,1.841796398,0,0,2473000,39573.81053,NZLQAT,14553.14,0,6.646707528,,-3,6.393224116,4.59740787,Right,0,1,0,0,0,,,817714.037,21.24691844,0,,1.74E+11,61,,11.24165853,1.327295951,,5.912601453,,1,,1,0,0,0,0,0,0,1,0,0.0462317,0,0,0
NZL2013,NZL,COP19,2013,20,Warsaw,POL,,,7.531957408,4442100,1.814090729,0,0,2629000,42408.96414,NZLPOL,17914.16,0,6.647588331,,-3,6.419790586,4.627457665,1,0,1,0,0,0,,,6575422.941,21.24691844,0,,1.88E+11,61,,11.27504632,1.327295951,,6.817923693,,1,,1,0,0,0,0,0,0,1,0,0.0048671,0,2071420,6.316268165
NZL2014,NZL,COP20,2014,18,Lima,PER,,,7.686575825,4509700,1.950351477,0,0,2772000,,NZLPER,10475.75,0,6.654147652,,-3,6.442793226,,1,0,1,0,0,0,,,,21.24691844,1,,,,,,1.327295951,,,,1,,1,0,0,0,0,0,0,0,0,0.0613809,0,,
NIC1995,NIC,COP1,1995,0,Berlin,DEU,8,758,0.16,4659458,,0,0,281000,888.6162296,NICDEU,9191.415,0,6.668335401,2.879669206,-0.793174124,5.44870632,2.948714241,,,,,0,0,1,184712.9688,,3.415713744,0,,4140470000,42,33,9.617049642,0.533481467,5.266497388,,,0,,0,0,0,0,0,0,0,1,0,0.0364375,0,0,0
NIC1996,NIC,COP2,1996,0,Geneva,CHE,8,784,0.17,4756631,-0.359128356,0,0,303000,905.7570164,NICCHE,9315.837,0,6.677299462,2.894316063,-0.76700389,5.481442629,2.957011707,,,,,0,0,1,,,3.415713744,0,,4308351903,42,36,9.634311169,0.533481467,,,,0,,0,0,0,0,0,0,0,1,0,0.0421081,0,0,0
NIC1997,NIC,COP3,1997,4,Kyoto,JPN,8,857,0.18,4849272,,0,0,358000,905.2834304,NICJPN,12845.07,0,6.685676545,2.932980822,-0.742321425,5.553883027,2.956784571,Right,0,1,0,0,0,1,10640651.91,,3.415713744,0,,4389965591,41,37,9.642461116,0.533481467,7.026968236,,,0,,0,0,0,0,0,7430000,1,1,290000,0.000989,5.462399495,0,0
NIC1998,NIC,COP4,1998,5,Buenos Aires,ARG,8,933,0.19,4937320,0.024710847,0,0,406000,938.8225241,NICARG,5975.677,0,6.693491276,2.969881644,-0.718966633,5.608526034,2.972583501,Right,0,1,0,0,0,1,15907930.86,,3.415713744,0,,4635267225,41,39,9.666074776,0.533481467,7.201613695,,,0,,0,0,0,0,0,299100,1,0,0,0.0690699,0,0,0
NIC1999,NIC,COP5,1999,5,Bonn,DEU,8,989,0.2,5021079,,0,0,468000,967.0666155,NICDEU,9191.415,0,6.700797054,2.995196292,-0.696803943,5.670245853,2.985456391,Right,0,1,0,0,0,1,2520837.348,,3.415713744,0,,4855717875,42,40,9.686253446,0.533481467,6.401544825,,,0,,0,0,0,0,0,0,0,1,0,0.0900822,0,0,0
NIC2000,NIC,COP6,2000,6,The Hague,NLD,8,1026,0.2,5100920,-0.114109457,0,0,486000,1001.256441,NICNLD,9034.442,0,6.707648512,3.011147361,-0.696803943,5.686636269,3.000545323,Right,0,1,0,0,0,1,3686342.055,,3.415713744,0,,5107329007,43,40,9.708193835,0.533481467,6.566595631,,,0,,0,0,0,0,0,252247,1,1,0,0.1427636,0,0,0
NIC2001,NIC,COP7,2001,2,Marrakesh,MAR,8,1081,0.21,5176685,,0,0,483000,1028.29254,NICMAR,8302.106,0,6.714051739,3.033825694,-0.675717545,5.683947131,3.012116685,Right,0,1,0,0,0,1,1086661.854,,3.415713744,0,,5323146566,44,40,9.726168424,0.533481467,6.036094422,,,0,,0,0,0,0,0,850000,1,0,188000,0.0019474,5.274160159,0,0
NIC2002,NIC,COP8,2002,1,New Delhi,IND,8,1101,0.21,5248577,-0.393553674,0,0,472000,995.3579832,NICIND,15167.33,0,6.720041573,3.041787319,-0.675717545,5.673941999,2.997979304,,,,,0,0,1,3974532.318,,3.415713744,0,,5224213018,44,42,9.718020877,0.533481467,6.599286033,,,0,,0,0,0,0,0,197753,1,0,16000,0.0400434,4.204147125,0,0
NIC2003,NIC,COP9,2003,6,Milan,ITA,8,1203,0.23,5317878,-0.369219482,0,0,526000,1000.857418,NICITA,9834.672,0,6.72573837,3.080265627,-0.63638802,5.720985744,3.000372212,,,,,0,0,1,2713402.089,,3.415713744,0,,5322437645,44,42,9.726110582,0.533481467,6.433514155,,,0,,0,0,0,0,0,8465300,1,1,0,0.1100693,0,0,0
NIC2004,NIC,COP10,2004,2,Buenos,ARG,8,1207,0.23,5386299,-0.292643547,0,0,615000,1075.98338,NICARG,5975.677,0,6.731290458,3.08170727,-0.63638802,5.788875116,3.031805563,,,,,0,0,1,2624487.943,,3.415713744,0,,5795568205,44,44,9.763096021,0.533481467,6.419044582,,,0,,0,0,0,0,0,653850,1,0,0,-0.0104141,0,0,0
NIC2005,NIC,COP11,2005,4,Montreal,CAN,8,1178,0.22,5455219,-0.392881334,0,0,712000,1158.766395,NICCAN,3573.807,0,6.73681219,3.07114529,-0.655607726,5.852479994,3.063995892,,,,,0,0,1,2438081.774,,3.415713744,0,3.5,6321324455,44,44,9.800808082,0.533481467,6.387048268,,7,0,,0,0,0,0,0,987120,1,1,0,0.0762205,0,0,0
NIC2006,NIC,COP12,2006,2,irobe,KEN,8,1218,0.22,5524927,-0.419910222,0,0,749000,1228.304847,NICKEN,13647.07,0,6.742326544,3.085647288,-0.655607726,5.874481818,3.089306166,,,,,0,0,1,5787093.335,,3.415713744,0,3.5,6786294616,45,44,9.83163271,0.533481467,6.762460487,,7,0,,0,0,1,0,2,3340700,1,0,0,0.012754,0,0,0
NIC2007,NIC,COP13,2007,2,Bali,IDN,9,1256,0.22,5595533,-0.441145718,0,0,800000,1332.867372,NICIDN,18454.16,0,6.747841461,3.098989639,-0.655607726,5.903089987,3.124786937,Left,0,0,1,0,0,1,9256889.116,,3.415713744,0,3.5,7458103363,47,,9.872628398,0.533481467,6.966465062,,7,0,,0,0,1,0,1,6375000,1,0,0,0.0271034,0,0,0
NIC2008,NIC,COP14,2008,4,Pozn,POL,9,1206,0.21,5667983,-0.402115554,0,0,858000,1498.132356,NICPOL,10095.17,0,6.753428539,3.081347308,-0.675717545,5.933487288,3.175550184,Left,0,0,1,0,0,1,7280372.837,,3.415713744,0,3.5,8491388728,47,,9.928978723,0.533481467,6.862153621,,7,0,,0,0,0,0,0,0,0,1,0,0.0154161,0,0,0
NIC2009,NIC,COP15,2009,14,Copenhagen,DNK,9,1242,0.22,5743329,-0.407018304,0,0,932000,1459.211526,NICDNK,9455.436,0,6.759163695,3.094121596,-0.655607726,5.969415912,3.164118251,Left,0,0,1,0,0,,5833631.19,,3.415713744,0,3.5,8380731876,48,,9.923281947,0.533481467,6.765938969,,7,0,,0,0,1,0,1,1445000,1,1,0,0.0885782,0,0,0
NIC2010,NIC,COP16,2010,6,Cancun,MEX,9,1261,0.22,5822209,-0.263920963,0,0,1011000,1501.373988,NICMEX,1599.644,0,6.765087791,3.100715087,-0.655607726,6.004751156,3.176488887,Left,0,0,1,0,0,,4459846.621,,3.415713744,0,3.5,8741313143,47,,9.941576678,0.533481467,6.649319923,,7,0,,0,0,0,0,0,4130900,1,0,0,0.0130668,0,0,0
NIC2011,NIC,COP17,2011,5,Durban,ZAF,9,1336,0.23,5905146,-0.323885709,0,0,1060000,1652.053948,NICZAF,12119.62,0,6.77123064,3.125806458,-0.63638802,6.025305865,3.218024225,Left,0,0,1,0,0,,27665361.21,,3.415713744,0,3.5,9755619761,47,,9.989254865,0.533481467,7.441936345,,7,0,,0,0,1,0,2,0,0,0,0,0.0578423,0,0,0
NIC2012,NIC,COP18,2012,6,Doha,QAT,9,,0.786172383,5991733,-0.302383542,0,0,1180000,1745.795313,NICQAT,13854.13,0,6.777552452,,-3,6.071882007,3.241993323,Left,0,0,1,0,0,,10890939.22,,3.415713744,0,4,10460339389,50,,10.01954578,0.533481467,7.037065334,,8,0,,0,0,1,0,4,0,0,1,0,0.0220456,0,0,0
NIC2013,NIC,COP19,2013,5,Warsaw,POL,9,,0.765378513,5945747,-0.304761022,0,0,1229000,1784.519745,NICPOL,10095.17,0,6.774206425,,-3,6.089551883,3.251521358,3,0,0,1,0,0,,14773918.89,,3.415713744,0,4,10850733052,50,,10.03545908,0.533481467,7.16949571,,8,0,,0,0,1,0,1,6492512,1,1,0,0.0656109,0,0,0
NIC2014,NIC,COP20,2014,5,Lima,PER,9,,0.808520856,6013997,-0.393374205,0,0,1330000,1913.620769,NICPER,2880.749,0,6.779163207,,-3,6.123851641,3.281855876,3,0,0,1,0,0,,,,3.415713744,0,3.5,11805641287,,,10.07208958,0.533481467,,,7,0,,0,0,1,0,1,685000,1,0,460000,-0.0774331,5.662758776,,
NER1995,NER,COP1,1995,1,Berlin,DEU,8,251,0.03,9167078,,0,0,35000,205.1693314,NERDEU,4244.892,0,6.962230927,2.399673721,-1.508638306,4.544068044,2.312112443,Center,0,0,0,0,0,1,,,0.911379256,0,,1880803264,42,35,9.27434337,-0.040300861,,,,0,,0,0,0,0,0,0,0,1,0,-0.1033647,0,0,0
NER1996,NER,COP2,1996,2,Geneva,CHE,-6,277,0.03,9499605,-1.15930903,0,0,68000,209.2477299,NERCHE,3752.594,0,6.977705547,2.442479769,-1.508638306,4.832508913,2.320660755,Center,0,0,0,0,0,1,,,0.911379256,0,,1987770781,41,39,9.298366302,-0.040300861,,,,0,,0,0,0,0,0,0,0,1,0,0.2100208,0,0,0
NER1997,NER,COP3,1997,3,Kyoto,JPN,-6,276,0.03,9849621,,0,0,68000,187.3777373,NERJPN,12975.32,0,6.99341952,2.440909082,-1.508638306,4.832508913,2.27271799,,,,,0,0,1,,,0.911379256,0,,1845599696,42,41,9.26613751,-0.040300861,,,,0,,0,0,0,0,0,229500,1,1,8500,-0.135776,3.929470016,0,0
NER1998,NER,COP4,1998,2,Buenos Aires,ARG,-6,293,0.03,10215806,-0.692067742,0,0,41000,203.2866958,NERARG,8342.004,0,7.009272637,2.46686762,-1.508638306,4.612783857,2.308108957,,,,,0,0,1,2747164.719,,0.911379256,0,,2076737446,44,41,9.317381594,-0.040300861,6.4388847,,,0,,0,0,0,0,0,356938,1,0,0,0.3249378,0,0,0
NER1999,NER,COP5,1999,5,Bonn,DEU,5,289,0.03,10596258,,0,0,39000,190.4628595,NERDEU,4244.892,0,7.025152524,2.460897843,-1.508638306,4.591064607,2.2798103,,,,,0,0,1,5000623.912,,0.911379256,0,,2018193598,45,45,9.304962824,-0.040300861,6.699024193,,,0,,0,0,0,0,0,0,0,1,0,-0.0719829,0,0,0
NER2000,NER,COP6,2000,4,The Hague,NLD,5,217,0.02,10989815,-0.608832181,0,0,50000,163.6401098,NERNLD,4327.557,0,7.040990382,2.336459734,-1.677780705,4.698970004,2.213889762,,,,,0,0,1,65310.55469,,0.911379256,0,,1798374533,45,45,9.254880144,-0.040300861,4.814983372,,,0,,0,0,0,0,0,0,0,1,0,-0.0239191,0,0,0
NER2001,NER,COP7,2001,3,Marrakesh,MAR,5,207,0.02,11396434,,0,0,52000,170.6961621,NERMAR,2453.43,0,7.05676898,2.315970345,-1.677780705,4.716003344,2.232223757,,,,,0,0,1,2543485.469,,0.911379256,0,,1945327546,46,45,9.288992736,-0.040300861,6.405429261,,,0,,0,0,0,0,0,100000,1,0,3584558,0.1759548,6.554435733,0,0
NER2002,NER,COP8,2002,5,New Delhi,IND,5,222,0.02,11817297,-0.710988402,0,0,39000,183.6698779,NERIND,7865.206,0,7.072518151,2.346352974,-1.677780705,4.591064607,2.264037937,,,,,0,0,1,2475960.723,,0.911379256,0,,2170481498,46,45,9.336556088,-0.040300861,6.393743751,,,0,,0,0,0,0,0,4825000,1,0,0,0.0674796,0,0,0
NER2003,NER,COP9,2003,5,Milan,ITA,5,240,0.02,12254040,-0.644990385,0,0,55000,222.8992464,NERITA,3311.987,0,7.088279294,2.380211242,-1.677780705,4.740362689,2.3481086,,,,,0,0,1,1404792.074,,0.911379256,0,,2731416281,47,45,9.436387894,-0.040300861,6.147612048,,,0,,0,0,0,0,0,209000,1,1,0,0.069962,0,0,0
NER2004,NER,COP10,2004,2,Buenos,ARG,6,263,0.02,12708897,-0.5819543,0,0,57000,240.2174387,NERARG,8342.004,0,7.10410786,2.419955748,-1.677780705,4.755874856,2.380604532,,,,,0,0,1,1047812.25,,0.911379256,0,,3052898686,49,48,9.484712392,-0.040300861,6.020283471,,,0,,0,0,0,0,0,0,0,0,0,-0.0913858,0,0,0
NER2005,NER,COP11,2005,5,Montreal,CAN,6,226,0.02,13183798,-0.42081365,0,0,58000,258.2817603,NERCAN,8300.297,0,7.12004054,2.354108439,-1.677780705,4.763427994,2.412093738,,,,,0,0,1,1423354.512,,0.911379256,0,3,3405134555,49,48,9.532134278,-0.040300861,6.153313082,,6,0,,0,0,0,0,0,0,0,1,3000000,0.1440902,6.477121399,0,0
NER2006,NER,COP12,2006,3,irobe,KEN,6,220,0.02,13679705,-0.498181403,0,0,60000,266.5794372,NERKEN,4173.318,0,7.136076732,2.342422681,-1.677780705,4.77815125,2.425826647,,,,,0,0,1,10370083.96,,0.911379256,0,3,3646728060,52,48,9.561903379,-0.040300861,7.015782272,,6,0,,0,0,0,0,0,4457000,1,0,0,0.0761466,0,0,0
NER2007,NER,COP13,2007,7,Bali,IDN,6,224,0.02,14197289,-0.500308156,0,0,48000,302.2663968,NERIDN,11758.75,0,7.152205423,2.350248018,-1.677780705,4.681241237,2.480389869,,,,,0,0,1,50008.12872,,0.911379256,0,3,4291363391,52,,9.632595292,-0.040300861,4.699040604,,6,0,,0,0,0,0,0,10870000,1,0,0,0.0534878,0,0,0
NER2008,NER,COP14,2008,2,Pozn,POL,6,250,0.02,14737895,-0.424274921,0,0,73000,366.6306428,NERPOL,4627.132,0,7.168435458,2.397940009,-1.677780705,4.86332286,2.56422876,,,,,0,0,1,305699.4734,,0.911379256,0,3,5403363917,49,,9.732664218,-0.040300861,5.485294691,,6,0,,0,0,0,0,0,0,0,1,0,0.1770329,0,0,0
NER2009,NER,COP15,2009,25,Copenhagen,DNK,-3,314,0.02,15302948,-0.48242411,0,0,66000,352.6851072,NERDNK,4776.041,0,7.184775103,2.496929648,-1.677780705,4.819543936,2.547387121,,,,,0,0,,2457094.581,,0.911379256,0,3.5,5397121856,49,,9.732162224,-0.040300861,6.390421874,,7,0,,0,0,0,0,0,1837182,1,1,7900000,-0.2137423,6.897627146,0,0
NER2010,NER,COP16,2010,16,Cancun,MEX,3,369,0.02,15893746,-0.510609627,0,0,74000,359.8012576,NERMEX,10662.69,0,7.201226268,2.567026366,-1.677780705,4.86923172,2.556062677,,,,,0,0,,3575645.093,,0.911379256,0,3.5,5718589799,48,,9.757288945,-0.040300861,6.553354406,,7,0,,0,0,0,0,0,1818182,1,0,0,0.2583857,0,0,0
NER2011,NER,COP17,2011,39,Durban,ZAF,6,388,0.02,16511462,-0.525216579,0,0,82000,388.1648935,NERZAF,5560.978,0,7.217785529,2.588831726,-1.677780705,4.913813852,2.589016254,,,,,1,0,,5819249.281,,0.911379256,0,3.5,6409169890,46,,9.806801784,-0.040300861,6.764866962,,7,0,,0,0,0,0,0,4548485,1,0,3000000,-0.1265779,6.477121399,0,0
NER2012,NER,COP18,2012,21,Doha,QAT,6,,0.105264016,17157042,-0.6079669,0,0,94000,404.6274174,NERQAT,5322.068,0,7.234442414,,-3,4.973127854,2.607055307,,,,,0,0,,4491946.876,,0.911379256,0,3.5,6942209595,51,,9.841497721,-0.040300861,6.652434611,,7,0,,0,0,0,0,0,0,0,1,0,0.0798373,0,0,0
NER2013,NER,COP19,2013,21,Warsaw,POL,,,0.105275363,18426372,-0.609196067,0,0,123000,430.8748083,NERPOL,4627.132,0,7.265439835,,-3,5.089905111,2.634351103,0,,,,0,0,,8402563.052,,0.911379256,0,3.5,7683045043,52,,9.885533379,-0.040300861,6.92441178,,7,0,,0,0,1,0,1,0,0,1,0,0.0481906,0,0,0
NER2014,NER,COP20,2014,22,Lima,PER,,,0.111073516,19148219,-0.717912257,0,0,135000,440.7220466,NERPER,9184.51,0,7.282128386,,-3,5.130333768,2.644164776,0,,,,0,0,,,,0.911379256,0,3.5,8168695870,,,9.912152727,-0.040300861,,,7,0,,0,0,0,0,0,190000,1,0,0,0.0298347,0,,
NGA1995,NGA,COP1,1995,15,Berlin,DEU,-6,9522,0.09,108424827,,0,0,656000,263.2880257,NGADEU,5020.854,1,8.035128738,3.978728177,-1.040958608,5.816903839,2.420431108,,,,,1,0,0,,,6.2835289,0,,28546958641,50,48,10.45555985,0.798203617,,,,0,,0,0,0,0,0,0,0,1,,0.0290699,,0,0
NGA1996,NGA,COP2,1996,7,Geneva,CHE,-6,11023,0.1,111166210,-0.817116559,0,0,822000,314.7354882,NGACHE,4523.549,1,8.045972799,4.042299807,-0.995678626,5.914871818,2.497945715,,,,,0,0,0,,,6.2835289,0,,34987951375,55,48,10.54391851,0.798203617,,,,0,,0,0,0,0,0,0,0,1,,0.0420794,,0,0
NGA1997,NGA,COP3,1997,13,Kyoto,JPN,-6,10960,0.1,113979481,,0,0,611000,314.2876446,NGAJPN,13489.08,1,8.056826675,4.039810554,-0.995678626,5.78604121,2.497327308,,,,,0,0,0,,,6.2835289,0,,35822342618,57,49,10.55415398,0.798203617,,,,0,,0,0,0,0,0,259560,1,1,,0.0398359,,0,0
NGA1998,NGA,COP4,1998,9,Buenos Aires,ARG,-1,10958,0.09,116867371,-0.925304651,0,0,739000,273.8541432,NGAARG,7938.363,1,8.067693274,4.039731296,-1.040958608,5.868644438,2.437519316,,,,,0,0,0,124986.0859,,6.2835289,0,,32004613750,57,49,10.50521259,0.798203617,5.096861668,,,0,,0,0,0,0,0,313740,1,0,,0.0560923,,0,0
NGA1999,NGA,COP5,1999,13,Bonn,DEU,4,12214,0.1,119831888,,0,0,776000,299.342634,NGADEU,5020.854,1,8.078572402,4.086857916,-0.995678626,5.889861721,2.476168576,,,,,0,0,1,,,6.2835289,0,,35870792988,58,50,10.55474098,0.798203617,,,,0,,0,0,0,0,0,0,0,1,,0.0429344,,5400200,6.732409845
NGA2000,NGA,COP6,2000,15,The Hague,NLD,4,21593,0.17,122876727,-0.743450046,0,0,813000,377.5002571,NGANLD,5110.319,1,8.089469635,4.334312985,-0.76700389,5.910090546,2.576917252,Right,0,1,0,0,0,1,162510.4844,,6.2835289,0,,46385996029,56,50,10.66638689,0.798203617,5.210881385,,,0,,0,0,0,0,0,0,0,1,,0.009079,,0,0
NGA2001,NGA,COP7,2001,19,Marrakesh,MAR,4,22730,0.18,126004992,,0,0,850000,350.2878211,NGAMAR,3248.587,1,8.100387751,4.356599436,-0.742321425,5.929418926,2.544425038,Right,0,1,0,0,0,1,5937209.813,,6.2835289,1,,44138014092,60,51,10.64481279,0.798203617,6.773582397,,,0,,0,0,0,0,0,8350000,1,0,,-0.0037932,,5088493.26,6.706589204
NGA2002,NGA,COP8,2002,8,New Delhi,IND,4,26759,0.21,129224641,-1.226549029,0,0,887000,457.4736505,NGAIND,8087.981,1,8.111345334,4.42746988,-0.675717545,5.94792362,2.660366085,Right,0,1,0,0,0,1,6762540.2,,6.2835289,1,,59116868251,57,51,10.77171142,0.798203617,6.83010986,,,0,,0,0,0,0,0,498700,1,0,,0.0472884,,0,0
NGA2003,NGA,COP9,2003,13,Milan,ITA,4,25399,0.19,132550146,-1.240218639,0,0,924000,510.4169414,NGAITA,4043.533,1,8.12238021,4.404816618,-0.718966633,5.965671971,2.707925081,Right,0,1,0,0,0,1,795187.9172,,6.2835289,1,,67655840108,61,52,10.83030529,0.798203617,5.900469772,,,0,,0,0,0,0,0,200000,1,1,,0.0404482,,0,0
NGA2004,NGA,COP10,2004,18,Buenos,ARG,4,26465,0.19,135999250,-1.32286799,0,0,962000,645.9256502,NGAARG,7938.363,1,8.133536513,4.422671898,-0.718966633,5.983175072,2.810182531,Right,0,1,0,0,0,1,751453.5508,,6.2835289,0,,87845403978,58,55,10.94371904,0.798203617,5.875902141,,,0,,0,0,0,0,0,0,0,0,,0.060142,,1439700,6.158272005
NGA2005,NGA,COP11,2005,12,Montreal,CAN,4,28551,0.2,139585891,-0.767688692,0,0,1010000,804.1523667,NGACAN,8946.49,1,8.144841523,4.455621324,-0.696803943,6.004321374,2.905338344,Right,0,1,0,0,0,1,285140.9951,,6.2835289,0,3,1.12E+11,58,55,11.05017861,0.798203617,5.455059661,,6,0,,0,0,0,0,0,11310000,1,1,,0.0523238,,0,0
NGA2006,NGA,COP12,2006,11,irobe,KEN,4,26865,0.19,143314909,-0.887032151,0,0,1111000,1014.756705,NGAKEN,3805.56,1,8.156291372,4.429186845,-0.718966633,6.045714059,3.00636193,Right,0,1,0,0,0,1,278937.8474,,6.2835289,0,3,1.45E+11,60,55,11.162654,0.798203617,5.445507445,,6,0,,0,0,1,0,1,0,0,0,,0.0596972,,0,0
NGA2007,NGA,COP13,2007,43,Bali,IDN,4,25975,0.18,147187353,-0.86435014,0,0,1212000,1130.879862,NGAIDN,11555.97,1,8.167870495,4.414555556,-0.742321425,6.08350262,3.05341647,Right,0,1,0,0,0,1,1942175.4,,6.2835289,0,3,1.66E+11,62,,11.22128641,0.798203617,6.288288449,,6,0,,0,0,0,0,0,7000000,1,0,,-0.0640216,,0,0
NGA2008,NGA,COP14,2008,27,Pozn,POL,4,25275,0.17,151208080,-0.780150354,0,0,1313000,1376.016108,NGAPOL,5344.317,1,8.179574999,4.402691164,-0.76700389,6.118264726,3.138623518,Right,0,1,0,0,0,1,1880279.863,,6.2835289,0,3,2.08E+11,60,,11.31819903,0.798203617,6.274222495,,6,0,,0,0,0,0,0,0,0,1,,0.0608974,,0,0
NGA2009,NGA,COP15,2009,222,Copenhagen,DNK,4,19577,0.13,155381020,-0.728459537,0,0,1414000,1090.746589,NGADNK,5537.161,1,8.191397968,4.291746141,-0.882728704,6.150449409,3.037723864,Right,0,1,0,0,0,,986807.4562,,6.2835289,0,3,1.69E+11,61,,11.22912102,0.798203617,5.994232422,,6,0,,0,0,1,0,2,14189073,1,1,,-0.1226311,,0,0
NGA2010,NGA,COP16,2010,122,Cancun,MEX,4,23240,0.15,159707780,-0.71374613,0,0,1555000,2310.860902,NGAMEX,11090.92,1,8.203326073,4.366236124,-0.821023053,6.191730393,3.363773805,Right,0,1,0,1,0,,220019333,,6.2835289,0,3,3.69E+11,62,,11.56709933,0.798203617,8.342460844,,6,0,,0,0,1,0,2,11022000,1,0,,0.1282105,,0,0
NGA2011,NGA,COP17,2011,111,Durban,ZAF,4,24005,0.15,164192925,-0.669401586,0,0,715000,2507.682969,NGAZAF,4764.497,1,8.21535444,4.38030171,-0.821023053,5.854306042,3.39927263,Right,0,1,0,0,0,,1932613.085,,6.2835289,0,3,4.12E+11,64,,11.61462728,0.798203617,6.286144916,,6,0,,0,0,0,0,0,3992962.97,1,0,,-0.0578465,,3584722.16,6.554455501
NGA2012,NGA,COP18,2012,106,Doha,QAT,4,,0.588789917,168833776,-0.722477376,0,0,486000,2730.22287,NGAQAT,5517.177,1,8.227459334,,-3,5.686636269,3.4361981,Right,0,1,0,0,0,,3437332.125,,6.2835289,0,3.5,4.61E+11,64,,11.66365759,0.798203617,6.536221497,,7,1,,0,0,1,0,5,220000,1,1,,0.1177831,,0,0
NGA2013,NGA,COP19,2013,49,Warsaw,POL,,,0.571126416,171829303,-0.705946267,0,0,600000,2966.124051,NGAPOL,5344.317,1,8.235097228,,-3,5.77815125,3.47218931,1,0,1,0,0,0,,1265865.67,,6.2835289,0,3.5,5.15E+11,64,,11.71177771,0.798203617,6.102387622,,7,1,,0,0,0,0,0,2914680,1,1,,-0.0135021,,0,0
