id_org_ano;id_org_unica;ano;org_limpo;part_count;part_binaria;existencia;dotacao_atual_total;pago_total;dotacao_atual_invest;pago_invest;servidores_superior;servidores_naosup;forca_trabalho_bep
2000428;428;2000;Ministério da Integração Nacional;0;0;1;5198575153;4015414327;1617168656;723910874;998;2006;3905
2001428;428;2001;Ministério da Integração Nacional;0;0;1;6956364492;4228380754;2254631909;579713142;946;1712;2480
2002428;428;2002;Ministério da Integração Nacional;3;1;1;7346670873;4381158689;2145081369;465302806;1042;1677;2537
2003428;428;2003;Ministério da Integração Nacional;0;0;1;7046859096;3961846350;1834117774;108619033;1000;1639;2469
2004428;428;2004;Ministério da Integração Nacional;0;0;1;6045737995;4732141200;1266527281;3756370868;1288;1716;2764
2005428;428;2005;Ministério da Integração Nacional;0;0;1;7882293369;5253682421;2477019460;410030099;1249;1669;2674
2006428;428;2006;Ministério da Integração Nacional;0;0;1;7777893214;5460397252;1974230675;3232631128;1301;1658;2667
2007428;428;2007;Ministério da Integração Nacional;0;0;1;10838557940;6216999628;4200408959;4469985587;1356;1668;2719
2008428;428;2008;Ministério da Integração Nacional;0;0;1;13494942705;7878998889;5497814993;5930540349;1421;1646;2759
2009428;428;2009;Ministério da Integração Nacional;0;0;1;14838806373;8628942889;5658201370;1331822946;1479;1614;2793
2010428;428;2010;Ministério da Integração Nacional;0;0;1;9186117398;3911960277;7171064499;2289914286;1691;1657;3060
2011428;428;2011;Ministério da Integração Nacional;0;0;1;7639556196;2375274866;5527806886;780030755;1675;1603;2962
2012428;428;2012;Ministério da Integração Nacional;6;1;1;12494846403;3596446683;9261998068;1348124053;1614;1548;2871
2013428;428;2013;Ministério da Integração Nacional;0;0;1;12305953802;4988364194;7368349347;1932090230;1712;1488;2930
2014428;428;2014;Ministério da Integração Nacional;0;0;1;11225483616;4446702365;7506030069;1747999598;1776;1458;2798
2015428;428;2015;Ministério da Integração Nacional;0;0;1;9038678914;3479024828;5911675354;1139206856;1726;1384;2675
2016428;428;2016;Ministério da Integração Nacional;0;0;1;7803631742;3875131166;5121455551;1562317122;1683;1332;2571
2017428;428;2017;Ministério da Integração Nacional;0;0;1;8711941691;3795148205;5613582970;1183668718;1625;1257;NA
2018428;428;2018;Ministério da Integração Nacional;0;0;1;7304284582;3538869036;4578079109;1348680335;1557;1179;NA
2019428;428;2019;Ministério da Integração Nacional;0;0;0;18958684391;10691594811;9408593370;2139219093;1707;1018;NA
1997448;448;1997;Ministério Extraordinário de Política Fundiária;0;0;1;NA;NA;NA;NA;NA;NA;NA
1998448;448;1998;Ministério Extraordinário de Política Fundiária;0;0;1;NA;NA;NA;NA;NA;NA;NA
1999448;448;1999;Ministério Extraordinário de Política Fundiária;2;1;1;NA;NA;NA;NA;NA;NA;NA
2000448;448;2000;Ministério Extraordinário de Política Fundiária;0;0;1;NA;NA;NA;NA;NA;NA;NA
2001448;448;2001;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002448;448;2002;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003448;448;2003;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2004448;448;2004;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2005448;448;2005;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2006448;448;2006;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2007448;448;2007;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2008448;448;2008;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2009448;448;2009;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2010448;448;2010;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2011448;448;2011;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2012448;448;2012;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2013448;448;2013;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2014448;448;2014;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2015448;448;2015;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2016448;448;2016;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017448;448;2017;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018448;448;2018;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019448;448;2019;Ministério Extraordinário de Política Fundiária;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997424;424;1997;Ministério da Defesa;0;0;0;NA;NA;NA;NA;NA;NA;35362
1998424;424;1998;Ministério da Defesa;0;0;0;NA;NA;NA;NA;NA;NA;33901
1999424;424;1999;Ministério da Defesa;0;0;1;NA;NA;NA;NA;5862;26353;32031
2000424;424;2000;Ministério da Defesa;0;0;1;21731141998;19642033993;1841407638;1230127230;5665;25526;31004
2001424;424;2001;Ministério da Defesa;0;0;1;25485700435;23961184115;1930521338;1164584761;8802;21184;29782
2002424;424;2002;Ministério da Defesa;1;1;1;29004079074;26930117850;2117374260;1042922260;9376;20373;29608
2003424;424;2003;Ministério da Defesa;0;0;1;28824322889;25015916192;1469079037;474979765;9223;19677;28710
2004424;424;2004;Ministério da Defesa;0;0;1;30817948169;27308310277;1641696396;851801221;9827;19288;28899
2005424;424;2005;Ministério da Defesa;0;0;1;34994908939;30759497458;2004274677;909636686;10076;19174;29002
2006424;424;2006;Ministério da Defesa;2;1;1;38406483176;34487207155;2304947417;1153997193;9782;18489;28369
2007424;424;2007;Ministério da Defesa;0;0;1;41709137150;37765050922;3058961723;1397155304;9356;17538;27518
2008424;424;2008;Ministério da Defesa;3;1;1;48044147513;40713280631;4114580754;2001958505;9260;16991;27246
2009424;424;2009;Ministério da Defesa;0;0;1;55286016591;48007198108;7127069716;2930756623;9704;16935;27702
2010424;424;2010;Ministério da Defesa;1;1;1;63371154424;55259374780;9939780964;5401018451;9591;16193;27152
2011424;424;2011;Ministério da Defesa;0;0;1;64576589525;57224496113;7496740840;3805174710;9398;15132;25783
2012424;424;2012;Ministério da Defesa;9;1;1;72438000180;59750154875;13928475730;5162740525;8998;14152;22988
2013424;424;2013;Ministério da Defesa;1;1;1;74392376930;64095150332;9974969558;4248670467;8759;13156;21735
2014424;424;2014;Ministério da Defesa;3;1;1;80961206895;70877260931;9764000107;4791982106;8111;13266;21080
2015424;424;2015;Ministério da Defesa;2;1;1;87950435439;73843568577;11194605080;2468023908;8145;12528;20384
2016424;424;2016;Ministério da Defesa;0;0;1;86435912282;79740762836;7313613463;4519726458;7600;12115;19435
2017424;424;2017;Ministério da Defesa;0;0;1;94987261952;87625639492;8870095530;5884596238;7295;11349;NA
2018424;424;2018;Ministério da Defesa;0;0;1;1,05E+13;91686035922;8539147252;6115234113;7203;10538;NA
2019424;424;2019;Ministério da Defesa;0;0;1;1,15E+13;1,01E+13;8135320946;5544210205;6536;9207;NA
1997437;437;1997;Ministério do Desenvolvimento Agrário;0;0;0;NA;NA;NA;NA;NA;NA;6267
1998437;437;1998;Ministério do Desenvolvimento Agrário;0;0;0;NA;NA;NA;NA;NA;NA;6004
1999437;437;1999;Ministério do Desenvolvimento Agrário;0;0;0;NA;NA;NA;NA;NA;NA;5798
2000437;437;2000;Ministério do Desenvolvimento Agrário;0;0;0;1848231746;1029138002;274640901;77119519;70;56;5713
2001437;437;2001;Ministério do Desenvolvimento Agrário;0;0;1;2002849043;1219580909;382192200;47396295;95;65;5703
2002437;437;2002;Ministério do Desenvolvimento Agrário;1;1;1;2227903495;1434005467;392940946;66334532;91;67;5663
2003437;437;2003;Ministério do Desenvolvimento Agrário;0;0;1;2305761190;1358452786;256995710;40435644;73;88;5243
2004437;437;2004;Ministério do Desenvolvimento Agrário;0;0;1;2530290966;1877146775;384938379;117139459;126;122;5567
2005437;437;2005;Ministério do Desenvolvimento Agrário;0;0;1;3308360050;2568927328;464731747;206227422;144;142;5670
2006437;437;2006;Ministério do Desenvolvimento Agrário;1;1;1;3740880866;2782915072;638743899;244499174;150;154;6538
2007437;437;2007;Ministério do Desenvolvimento Agrário;0;0;1;4122113346;2943106587;768333722;246413018;154;153;6576
2008437;437;2008;Ministério do Desenvolvimento Agrário;0;0;1;4725002030;2289154879;786350942;118509712;168;138;6709
2009437;437;2009;Ministério do Desenvolvimento Agrário;1;1;1;4619805477;2493379271;906942273;102678352;303;162;6706
2010437;437;2010;Ministério do Desenvolvimento Agrário;1;1;1;5108776117;2631327230;1003952768;102081441;314;174;6539
2011437;437;2011;Ministério do Desenvolvimento Agrário;0;0;1;4811194438;2496148151;1070673307;81569526;298;155;6295
2012437;437;2012;Ministério do Desenvolvimento Agrário;9;1;1;6988642631;2426774778;2439056936;65526631;313;158;6089
2013437;437;2013;Ministério do Desenvolvimento Agrário;0;0;1;9655532511;3443023293;4437302953;436954313;361;162;6222
2014437;437;2014;Ministério do Desenvolvimento Agrário;1;1;1;5622126874;3051469168;782867867;54475761;442;182;5946
2015437;437;2015;Ministério do Desenvolvimento Agrário;0;0;1;6118401247;2967991783;1091378072;14967701;467;157;5641
2016437;437;2016;Ministério do Desenvolvimento Agrário;0;0;0;4096221902;3130297046;370546401;81911930;365;109;5266
2017437;437;2017;Ministério do Desenvolvimento Agrário;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018437;437;2018;Ministério do Desenvolvimento Agrário;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019437;437;2019;Ministério do Desenvolvimento Agrário;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997500;500;1997;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998500;500;1998;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999500;500;1999;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000500;500;2000;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001500;500;2001;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002500;500;2002;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003500;500;2003;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2004500;500;2004;Núcleo de Assuntos Estratégicos da Presidência;1;1;0;NA;NA;NA;NA;NA;NA;NA
2005500;500;2005;Núcleo de Assuntos Estratégicos da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2006500;500;2006;Núcleo de Assuntos Estratégicos da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2007500;500;2007;Núcleo de Assuntos Estratégicos da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008500;500;2008;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2009500;500;2009;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2010500;500;2010;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2011500;500;2011;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2012500;500;2012;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2013500;500;2013;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2014500;500;2014;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2015500;500;2015;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2016500;500;2016;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017500;500;2017;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018500;500;2018;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019500;500;2019;Núcleo de Assuntos Estratégicos da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997427;427;1997;Ministério da Fazenda;0;0;1;NA;NA;NA;NA;NA;NA;26207
1998427;427;1998;Ministério da Fazenda;0;0;1;NA;NA;NA;NA;NA;NA;28080
1999427;427;1999;Ministério da Fazenda;0;0;1;NA;NA;NA;NA;42083;61745;26958
2000427;427;2000;Ministério da Fazenda;0;0;1;13204117394;5342128170;113118600;30548407;41848;59745;25331
2001427;427;2001;Ministério da Fazenda;0;0;1;12587058960;5952385458;168375373;48680042;52525;48433;26098
2002427;427;2002;Ministério da Fazenda;0;0;1;12999074827;6499379860;199563045;69350832;50993;50128;26297
2003427;427;2003;Ministério da Fazenda;0;0;1;10802162870;7759187480;60350576;23667918;50083;49509;25622
2004427;427;2004;Ministério da Fazenda;0;0;1;10365138747;8772868216;114472954;60379980;51243;48440;26098
2005427;427;2005;Ministério da Fazenda;2;1;1;11022019224;9047969199;351633904;202782676;53031;47668;26404
2006427;427;2006;Ministério da Fazenda;0;0;1;11862029149;10354998496;331179612;52125122;57268;47009;28672
2007427;427;2007;Ministério da Fazenda;2;1;1;15122807004;12762516856;269470831;47893351;58123;45773;33233
2008427;427;2008;Ministério da Fazenda;3;1;1;16883547780;13972215388;173801885;22638898;58777;45868;33033
2009427;427;2009;Ministério da Fazenda;1;1;1;19073312961;15676749625;177041195;27870998;59702;44821;34301
2010427;427;2010;Ministério da Fazenda;1;1;1;21126727842;17000687641;231653838;49620245;61067;42613;35380
2011427;427;2011;Ministério da Fazenda;1;1;1;21928210889;18335541502;386827756;209443373;59748;41032;34348
2012427;427;2012;Ministério da Fazenda;32;1;1;24439278934;18979186201;1113221946;209926858;57734;42461;33292
2013427;427;2013;Ministério da Fazenda;0;0;1;25978299434;20264877229;1129815809;159190193;60688;40313;33228
2014427;427;2014;Ministério da Fazenda;1;1;1;28568603844;20521317778;973047456;157995280;61104;39228;33075
2015427;427;2015;Ministério da Fazenda;2;1;1;32543619556;22085795511;807073576;184851828;59795;37774;32673
2016427;427;2016;Ministério da Fazenda;1;1;1;26522889223;21930624178;516181531;183313173;58760;36986;31857
2017427;427;2017;Ministério da Fazenda;0;0;1;28247924127;25180485823;589529454;232501906;58886;37417;NA
2018427;427;2018;Ministério da Fazenda;2;1;1;30854153933;25401011383;467059175;178511926;57343;36229;NA
2019427;427;2019;Ministério da Fazenda;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997423;423;1997;Ministério da Cultura;0;0;1;NA;NA;NA;NA;NA;NA;2844
1998423;423;1998;Ministério da Cultura;0;0;1;NA;NA;NA;NA;NA;NA;2695
1999423;423;1999;Ministério da Cultura;0;0;1;NA;NA;NA;NA;158;219;2585
2000423;423;2000;Ministério da Cultura;0;0;1;325449005;225411232;65698096;26804478;145;214;2539
2001423;423;2001;Ministério da Cultura;0;0;1;365588537;238860722;68421060;20243158;150;208;2508
2002423;423;2002;Ministério da Cultura;0;0;1;415231962;245792772;100678078;12314840;151;187;2477
2003423;423;2003;Ministério da Cultura;0;0;1;397424726;227507371;81905305;5829673;158;219;2391
2004423;423;2004;Ministério da Cultura;0;0;1;523658926;308432352;97761116;12665068;252;254;2589
2005423;423;2005;Ministério da Cultura;0;0;1;670823593;403276986;129199915;37777160;258;254;2591
2006423;423;2006;Ministério da Cultura;2;1;1;787585683;474095701;147996602;28874049;281;250;2960
2007423;423;2007;Ministério da Cultura;0;0;1;1077744578;497484984;271167573;27379005;292;255;2976
2008423;423;2008;Ministério da Cultura;0;0;1;1334519461;631120034;263106067;23449591;299;243;2946
2009423;423;2009;Ministério da Cultura;0;0;1;1389828988;795719115;206370091;21735531;366;302;3157
2010423;423;2010;Ministério da Cultura;0;0;1;2292155141;920332559;436228889;49887586;473;379;3774
2011423;423;2011;Ministério da Cultura;0;0;1;2168483220;759486890;516823037;20926487;479;376;3724
2012423;423;2012;Ministério da Cultura;12;1;1;3025690190;988126694;898416372;85102047;492;355;3612
2013423;423;2013;Ministério da Cultura;0;0;1;3387770611;1009012354;1078491053;108049706;634;353;3775
2014423;423;2014;Ministério da Cultura;0;0;1;3327434400;1054817413;510507202;30968628;654;373;3851
2015423;423;2015;Ministério da Cultura;0;0;1;3364096163;1014871065;380554371;37790855;641;338;3832
2016423;423;2016;Ministério da Cultura;0;0;1;2587463803;1114839004;204649996;68894971;537;263;3536
2017423;423;2017;Ministério da Cultura;0;0;1;2647913077;1200838601;234113246;82911059;552;250;NA
2018423;423;2018;Ministério da Cultura;0;0;1;2618581906;1167182603;217984471;100595011;524;231;NA
2019423;423;2019;Ministério da Cultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997433;433;1997;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998433;433;1998;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999433;433;1999;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000433;433;2000;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001433;433;2001;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002433;433;2002;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003433;433;2003;Ministério das Cidades;0;0;1;3202935590;1036238525;1930777706;1618170933;142;65;207
2004433;433;2004;Ministério das Cidades;0;0;1;2970074595;1399373599;1496374193;4347519173;186;94;280
2005433;433;2005;Ministério das Cidades;0;0;1;4497383091;1127891938;2725448065;1548308756;199;121;320
2006433;433;2006;Ministério das Cidades;3;1;1;5103413785;1252860334;3324207681;2022837465;302;132;430
2007433;433;2007;Ministério das Cidades;0;0;1;9101566191;1690340700;6797047086;1541795137;288;136;418
2008433;433;2008;Ministério das Cidades;0;0;1;8728338285;1912206039;7403817721;1084430659;347;124;460
2009433;433;2009;Ministério das Cidades;0;0;1;15314807771;4357269972;8682383290;1913670899;496;139;604
2010433;433;2010;Ministério das Cidades;0;0;1;16200331984;2527020932;8013808801;1509713595;442;128;565
2011433;433;2011;Ministério das Cidades;0;0;1;22252255913;2369272777;7637883953;7491002463;424;118;542
2012433;433;2012;Ministério das Cidades;9;1;1;28548587382;4600112850;11742209781;1151816390;309;103;519
2013433;433;2013;Ministério das Cidades;0;0;1;26771145488;8315935665;9895761730;6390803817;292;96;496
2014433;433;2014;Ministério das Cidades;0;0;1;27178004786;13117350258;8256158955;8371886358;344;135;437
2015433;433;2015;Ministério das Cidades;1;1;1;37258179368;17038693721;10194843072;3328284054;344;131;432
2016433;433;2016;Ministério das Cidades;0;0;1;13123253217;8868522766;3579497479;6847499043;315;122;392
2017433;433;2017;Ministério das Cidades;0;0;1;11224846110;6234180944;4770559112;1269041971;301;108;NA
2018433;433;2018;Ministério das Cidades;0;0;1;11235923147;6839792045;3814962805;7979932544;305;99;NA
2019433;433;2019;Ministério das Cidades;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997560;560;1997;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998560;560;1998;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999560;560;1999;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000560;560;2000;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001560;560;2001;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002560;560;2002;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003560;560;2003;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2004560;560;2004;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2005560;560;2005;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2006560;560;2006;Secretaria Especial de Aquicultura e Pesca;2;1;0;NA;NA;NA;NA;NA;NA;NA
2007560;560;2007;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2008560;560;2008;Secretaria Especial de Aquicultura e Pesca;1;1;0;NA;NA;NA;NA;NA;NA;NA
2009560;560;2009;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2010560;560;2010;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2011560;560;2011;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2012560;560;2012;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2013560;560;2013;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2014560;560;2014;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2015560;560;2015;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2016560;560;2016;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017560;560;2017;Secretaria Especial de Aquicultura e Pesca;0;0;1;NA;NA;NA;NA;NA;NA;NA
2018560;560;2018;Secretaria Especial de Aquicultura e Pesca;0;0;1;NA;NA;NA;NA;NA;NA;NA
2019560;560;2019;Secretaria Especial de Aquicultura e Pesca;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997554;554;1997;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998554;554;1998;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
1999554;554;1999;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2000554;554;2000;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2001554;554;2001;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2002554;554;2002;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2003554;554;2003;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2004554;554;2004;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2005554;554;2005;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2006554;554;2006;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2007554;554;2007;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008554;554;2008;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009554;554;2009;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010554;554;2010;Secretaria de Comunicação Social da Presidência;2;1;1;NA;NA;NA;NA;NA;NA;NA
2011554;554;2011;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012554;554;2012;Secretaria de Comunicação Social da Presidência;12;1;1;NA;NA;NA;NA;NA;NA;NA
2013554;554;2013;Secretaria de Comunicação Social da Presidência;2;1;1;NA;NA;NA;NA;NA;NA;NA
2014554;554;2014;Secretaria de Comunicação Social da Presidência;6;1;1;NA;NA;NA;NA;NA;NA;NA
2015554;554;2015;Secretaria de Comunicação Social da Presidência;0;0;1;NA;NA;NA;NA;NA;NA;NA
2016554;554;2016;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017554;554;2017;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018554;554;2018;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019554;554;2019;Secretaria de Comunicação Social da Presidência;0;0;0;NA;NA;NA;NA;NA;NA;NA
199727;27;1997;AGU - Advocacia Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;16
199827;27;1998;AGU - Advocacia Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;2068
199927;27;1999;AGU - Advocacia Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;2196
200027;27;2000;AGU - Advocacia Geral da União;0;0;1;92451682;71077032;5987605;4119171;NA;NA;2615
200127;27;2001;AGU - Advocacia Geral da União;0;0;1;125041086;111052389;8499046;4720284;NA;NA;3161
200227;27;2002;AGU - Advocacia Geral da União;0;0;1;155876388;142112813;3660070;879018;NA;NA;1683
200327;27;2003;AGU - Advocacia Geral da União;0;0;1;246222205;211675714;6921442;2081548;NA;NA;3804
200427;27;2004;AGU - Advocacia Geral da União;0;0;1;855679261;796558509;14598576;1205468;NA;NA;7382
200527;27;2005;AGU - Advocacia Geral da União;0;0;1;1055289590;833935654;9218666;1417384;NA;NA;7766
200627;27;2006;AGU - Advocacia Geral da União;0;0;1;1141135024;1093274239;20776690;786108;NA;NA;8249
200727;27;2007;AGU - Advocacia Geral da União;0;0;1;1458331144;1383444871;18197408;2991998;NA;NA;8900
200827;27;2008;AGU - Advocacia Geral da União;0;0;1;1959309763;1828037271;77662580;2158961;NA;NA;8977
200927;27;2009;AGU - Advocacia Geral da União;0;0;1;2189399726;2072387449;24538735;5681682;NA;NA;9111
201027;27;2010;AGU - Advocacia Geral da União;0;0;1;2369824157;2282570545;32202223;11078475;NA;NA;7351
201127;27;2011;AGU - Advocacia Geral da União;0;0;1;2442749174;2365751164;12936400;1176992;NA;NA;7621
201227;27;2012;AGU - Advocacia Geral da União;6;1;1;2509071197;2401286209;19564498;798596;NA;NA;7487
201327;27;2013;AGU - Advocacia Geral da União;0;0;1;2675202667;2562817187;5725600;1052660;NA;NA;7435
201427;27;2014;AGU - Advocacia Geral da União;0;0;1;2870599245;2735599399;31600000;6556551;NA;NA;9197
201527;27;2015;AGU - Advocacia Geral da União;0;0;1;3250639541;3049862399;72375680;458891;NA;NA;NA
201627;27;2016;AGU - Advocacia Geral da União;0;0;1;3438675497;3330347653;10048329;273470;NA;NA;NA
201727;27;2017;AGU - Advocacia Geral da União;0;0;1;3637802055;3503471125;23921897;690526;NA;NA;NA
201827;27;2018;AGU - Advocacia Geral da União;0;0;1;3930824888;3497391752;21662069;1334246;NA;NA;NA
201927;27;2019;AGU - Advocacia Geral da União;0;0;1;4066944825;3600634505;16821797;442511;NA;NA;NA
1997176;176;1997;Controladoria Geral da União;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998176;176;1998;Controladoria Geral da União;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999176;176;1999;Controladoria Geral da União;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000176;176;2000;Controladoria Geral da União;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001176;176;2001;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2002176;176;2002;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2003176;176;2003;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
